GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
openelisglobal,org.openelisglobal.dataexchange.order.controller,ElectronicOrdersController,400,0,34,0,88,0,27,0,10,0
openelisglobal,org.openelisglobal.dataexchange.order.controller,StudyElectronicOrdersController,747,0,68,0,170,0,45,0,11,0
openelisglobal,org.openelisglobal.dataexchange.order.controller,RestElectronicOrdersController,397,0,34,0,88,0,27,0,10,0
openelisglobal,org.openelisglobal.resultreporting.service,ResultReportingConfigurationServiceImpl,37,0,4,0,9,0,4,0,2,0
openelisglobal,org.openelisglobal.reports.send.common.handler,DateHandler,51,0,2,0,17,0,6,0,5,0
openelisglobal,org.openelisglobal.reports.send.common.handler,TimestampHandler,50,0,2,0,17,0,6,0,5,0
openelisglobal,org.openelisglobal.common.service,DatabaseCleanServiceImpl,14,0,0,0,3,0,2,0,2,0
openelisglobal,org.openelisglobal.common.service,BaseObjectServiceImpl,366,155,18,4,65,28,41,14,31,13
openelisglobal,org.openelisglobal.common.service,AuditableBaseObjectServiceImpl,119,129,9,13,24,32,12,15,7,9
openelisglobal,org.openelisglobal.common.service,EnumValueItemImplServiceImpl,7,0,0,0,3,0,2,0,2,0
openelisglobal,org.openelisglobal.common.service,DatabaseChangeLogServiceImpl,10,0,0,0,3,0,3,0,3,0
openelisglobal,org.openelisglobal.common.service,DatabaseCleanServiceImpl.new Work() {...},12,0,0,0,3,0,2,0,2,0
openelisglobal,org.openelisglobal.common.service,AccessionServiceImpl,146,0,8,0,25,0,11,0,7,0
openelisglobal,org.openelisglobal.patienttype.dao,BasePatientTypeDAOImpl,0,4,0,0,0,2,0,1,0,1
openelisglobal,org.openelisglobal.validation.annotations,Password.PasswordState,24,0,0,0,2,0,1,0,1,0
openelisglobal,org.openelisglobal.validation.annotations,SafeHtml.SafeListLevel,0,54,0,0,0,2,0,1,0,1
openelisglobal,org.openelisglobal.documentation.controller,DocumentationController,20,0,2,0,7,0,3,0,2,0
openelisglobal,org.openelisglobal.testtrailer.valueholder,TestTrailer,25,6,0,0,11,3,7,2,7,2
openelisglobal,org.openelisglobal.notification.controller.rest,TestNotificationConfigRestController,149,0,18,0,37,0,18,0,9,0
openelisglobal,org.openelisglobal.notification.controller.rest,TestNotificationConfigMenuRestController,162,0,12,0,40,0,17,0,11,0
openelisglobal,org.openelisglobal.samplepdf.valueholder,SamplePdf,25,6,0,0,11,2,7,2,7,2
openelisglobal,org.openelisglobal.reports.service,DocumentTypeServiceImpl,15,0,0,0,4,0,3,0,3,0
openelisglobal,org.openelisglobal.reports.service,WHONetReportServiceImpl,393,0,20,0,71,0,20,0,10,0
openelisglobal,org.openelisglobal.reports.service,DocumentTrackServiceImpl,67,0,0,0,15,0,4,0,4,0
openelisglobal,org.openelisglobal.fhir.transormation.controller,FhirTransformationController.TransformationInfo,6,0,0,0,1,0,1,0,1,0
openelisglobal,org.openelisglobal.fhir.transormation.controller,FhirTransformationController,748,0,60,0,143,0,43,0,13,0
openelisglobal,org.openelisglobal.testcalculated.valueholder,ResultCalculation,45,0,0,0,19,0,13,0,13,0
openelisglobal,org.openelisglobal.testcalculated.valueholder,Operation.PatientAttribute,40,0,0,0,7,0,4,0,4,0
openelisglobal,org.openelisglobal.testcalculated.valueholder,Calculation,88,0,0,0,38,0,23,0,23,0
openelisglobal,org.openelisglobal.testcalculated.valueholder,Operation.OperationType,62,0,0,0,8,0,4,0,4,0
openelisglobal,org.openelisglobal.testcalculated.valueholder,Operation,162,0,0,0,33,0,13,0,13,0
openelisglobal,org.openelisglobal.test.form,BatchTestReassignmentForm,60,0,0,0,25,0,13,0,13,0
openelisglobal,org.openelisglobal.analyzerimport.valueholder,AnalyzerTestMappingPK,64,0,10,0,15,0,12,0,7,0
openelisglobal,org.openelisglobal.analyzerimport.valueholder,AnalyzerTestMapping,93,0,8,0,26,0,18,0,14,0
openelisglobal,org.openelisglobal.dataexchange.aggregatereporting.form,TestUsageConfigurationForm,107,0,0,0,44,0,23,0,23,0
openelisglobal,org.openelisglobal.dictionary.form,DictionaryMenuForm,0,30,0,0,0,13,0,7,0,7
openelisglobal,org.openelisglobal.dictionary.form,DictionaryForm,80,0,0,0,33,0,17,0,17,0
openelisglobal,org.openelisglobal.common.services.historyservices,AnalysisHistoryService,99,0,4,0,27,0,8,0,6,0
openelisglobal,org.openelisglobal.common.services.historyservices,OrderHistoryService,336,0,22,0,76,0,18,0,7,0
openelisglobal,org.openelisglobal.common.services.historyservices,PatientHistoryHistoryService,417,0,34,0,97,0,26,0,9,0
openelisglobal,org.openelisglobal.common.services.historyservices,SampleHistoryService,125,0,4,0,29,0,7,0,5,0
openelisglobal,org.openelisglobal.common.services.historyservices,QaHistoryService,90,0,2,0,22,0,6,0,5,0
openelisglobal,org.openelisglobal.common.services.historyservices,AbstractHistoryService.new Comparator() {...},12,0,0,0,2,0,2,0,2,0
openelisglobal,org.openelisglobal.common.services.historyservices,ProgramSampleHistoryService,856,0,34,0,175,0,27,0,10,0
openelisglobal,org.openelisglobal.common.services.historyservices,AbstractHistoryService,342,0,40,0,82,0,34,0,14,0
openelisglobal,org.openelisglobal.common.services.historyservices,PatientHistoryService,214,0,4,0,43,0,7,0,5,0
openelisglobal,org.openelisglobal.common.services.historyservices,ReportHistoryService,110,0,6,0,29,0,8,0,5,0
openelisglobal,org.openelisglobal.common.services.historyservices,ResultHistoryService,114,0,6,0,30,0,9,0,6,0
openelisglobal,org.openelisglobal.common.services.historyservices,NoteHistoryService,277,0,10,0,64,0,13,0,8,0
openelisglobal,org.openelisglobal.dictionary.daoimpl,DictionaryDAOImpl,147,213,15,13,44,46,12,12,1,9
openelisglobal,org.openelisglobal.siteinformation.validator,SiteInformationFormValidator,124,0,0,0,7,0,3,0,3,0
openelisglobal,org.openelisglobal.siteinformation.validator,SiteInformationMenuFormValidator,50,0,0,0,5,0,3,0,3,0
openelisglobal,org.openelisglobal.testcodes.valueholder,TestSchemaPK,70,0,10,0,15,0,13,0,8,0
openelisglobal,org.openelisglobal.testcodes.valueholder,TestCodeType,11,6,0,0,5,2,3,2,3,2
openelisglobal,org.openelisglobal.testcodes.valueholder,OrganizationSchemaPK,70,0,10,0,16,0,13,0,8,0
openelisglobal,org.openelisglobal.testcodes.valueholder,OrganizationHL7Schema,40,0,0,0,14,0,9,0,9,0
openelisglobal,org.openelisglobal.testcodes.valueholder,TestCode,47,0,0,0,17,0,11,0,11,0
openelisglobal,org.openelisglobal.reports.valueholder.common,JRHibernateDataSource,149,0,10,0,35,0,13,0,8,0
openelisglobal,org.openelisglobal.sampleproject.valueholder,SampleProject,67,16,0,0,27,5,17,2,17,2
openelisglobal,org.openelisglobal.patient.controller.rest,PatientManagementRestController,207,0,20,0,58,0,18,0,8,0
openelisglobal,org.openelisglobal.analyzer.daoimpl,AnalyzerExperimentDAOImpl,4,0,0,0,2,0,1,0,1,0
openelisglobal,org.openelisglobal.analyzer.daoimpl,AnalyzerDAOImpl,4,0,0,0,2,0,1,0,1,0
openelisglobal,org.openelisglobal.reports.controller.rest,ReportRestController,159,0,12,0,50,0,12,0,6,0
openelisglobal,org.openelisglobal.program.dao,PathologySampleDAOImpl,35,106,0,0,6,19,2,7,2,7
openelisglobal,org.openelisglobal.program.dao,ProgramSampleDAOImpl,8,52,4,4,3,14,4,3,0,3
openelisglobal,org.openelisglobal.program.dao,ProgramDAOImpl,0,4,0,0,0,2,0,1,0,1
openelisglobal,org.openelisglobal.program.dao,ImmunohistochemistrySampleDAOImpl,163,4,0,0,29,2,9,1,9,1
openelisglobal,org.openelisglobal.analyzerimport.form,AnalyzerTestNameForm,51,0,0,0,22,0,13,0,13,0
openelisglobal,org.openelisglobal.analyzerimport.form,AnalyzerTestNameMenuForm,20,0,0,0,9,0,5,0,5,0
openelisglobal,org.openelisglobal.menu.valueholder,Menu,22,88,4,0,7,35,5,23,3,23
openelisglobal,org.openelisglobal.menu.valueholder,AdminMenuItem,3,14,0,0,1,6,1,4,1,4
openelisglobal,org.openelisglobal.analyzerresults.valueholder,AnalyzerResults,91,15,0,0,37,5,25,2,25,2
openelisglobal,org.openelisglobal.note.daoimpl,NoteDAOImpl,237,0,4,0,51,0,8,0,6,0
openelisglobal,org.openelisglobal.menu.service,AdminMenuItemServiceImpl,75,398,16,16,20,107,16,4,0,4
openelisglobal,org.openelisglobal.menu.service,AdminMenuItemServiceImpl.new Comparator() {...},0,16,0,0,0,3,0,2,0,2
openelisglobal,org.openelisglobal.menu.service,MenuServiceImpl,29,94,3,5,5,26,4,7,1,6
openelisglobal,org.openelisglobal.address.daoimpl,PersonAddressDAOImpl,14,58,0,0,6,13,0,3,0,3
openelisglobal,org.openelisglobal.address.daoimpl,AddressPartDAOImpl,0,4,0,0,0,2,0,1,0,1
openelisglobal,org.openelisglobal.address.daoimpl,OrganizationAddressDAOImpl,7,27,0,0,3,7,0,2,0,2
openelisglobal,org.openelisglobal.localization.valueholder,Localization.new Comparator() {...},19,0,0,0,2,0,2,0,2,0
openelisglobal,org.openelisglobal.localization.valueholder,LocalizedId,3,0,0,0,1,0,1,0,1,0
openelisglobal,org.openelisglobal.localization.valueholder,Localization,153,71,14,4,40,20,20,10,11,10
openelisglobal,org.openelisglobal.requester.service,RequesterTypeServiceImpl,12,0,0,0,4,0,3,0,3,0
openelisglobal,org.openelisglobal.requester.service,SampleRequesterServiceImpl,21,0,0,0,6,0,4,0,4,0
openelisglobal,org.openelisglobal.rolemodule.service,RoleModuleServiceImpl,115,4,8,0,24,2,16,1,12,1
openelisglobal,org.openelisglobal.role.daoimpl,RoleDAOImpl,258,4,4,0,73,2,10,1,8,1
openelisglobal,org.openelisglobal.common.rest.provider,CommonValidationsRestController,509,0,87,0,121,0,49,0,5,0
openelisglobal,org.openelisglobal.common.rest.provider,AllTestsForSampleTypeProviderRestController,86,0,6,0,22,0,6,0,3,0
openelisglobal,org.openelisglobal.common.rest.provider,PendingAnalysisForTestProviderRestController,166,0,4,0,39,0,7,0,5,0
openelisglobal,org.openelisglobal.common.rest.provider,SampleEntryTestsForTypeProviderRestController.SampleEntryTests,27,0,0,0,11,0,7,0,7,0
openelisglobal,org.openelisglobal.common.rest.provider,PatientDashBoardProvider,1118,0,87,0,246,0,78,0,25,0
openelisglobal,org.openelisglobal.common.rest.provider,CommonValidationsRestController.ResponseObject,20,0,0,0,9,0,5,0,5,0
openelisglobal,org.openelisglobal.common.rest.provider,PatientSearchRestController,764,0,116,0,163,0,72,0,14,0
openelisglobal,org.openelisglobal.common.rest.provider,SampleEntryTestsForTypeProviderRestController.PanelTestMap,30,0,0,0,10,0,5,0,5,0
openelisglobal,org.openelisglobal.common.rest.provider,HealthDistrictsForRegionRestController,41,0,4,0,12,0,5,0,3,0
openelisglobal,org.openelisglobal.common.rest.provider,ResultsTreeProviderRestController,735,0,62,0,142,0,36,0,5,0
openelisglobal,org.openelisglobal.common.rest.provider,CommonPropertiesController,109,0,10,0,27,0,11,0,6,0
openelisglobal,org.openelisglobal.common.rest.provider,SampleEntryTestsForTypeProviderRestController.TestMap,36,0,0,0,14,0,7,0,7,0
openelisglobal,org.openelisglobal.common.rest.provider,SampleEntryTestsForTypeProviderRestController,359,0,24,0,72,0,26,0,14,0
openelisglobal,org.openelisglobal.common.rest.provider,PatientSearchPopulateRestController,346,0,30,0,78,0,22,0,7,0
openelisglobal,org.openelisglobal.common.rest.provider,SampleEntryTestsForTypeProviderRestController.new Comparator() {...},12,0,0,0,2,0,2,0,2,0
openelisglobal,org.openelisglobal.common.rest.provider,SampleEntryTestsForTypeProviderRestController.new Comparator() {...},47,0,8,0,15,0,6,0,2,0
openelisglobal,org.openelisglobal.panel.daoimpl,PanelDAOImpl,520,0,32,0,138,0,36,0,20,0
openelisglobal,org.openelisglobal.patient.controller,PatientManagementController,486,0,30,0,91,0,31,0,16,0
openelisglobal,org.openelisglobal.patient.controller,BasePatientEntryByProject,678,0,18,0,70,0,18,0,9,0
openelisglobal,org.openelisglobal.patient.controller,PatientEntryByProjectController,275,0,29,0,81,0,22,0,7,0
openelisglobal,org.openelisglobal.patient.controller,PatientEditByProjectController,231,0,29,0,62,0,23,0,8,0
openelisglobal,org.openelisglobal.observationhistorytype.daoimpl,ObservationHistoryTypeDAOImpl,64,0,2,0,18,0,4,0,3,0
openelisglobal,org.openelisglobal.scheduler.valueholder,CronScheduler,78,6,4,0,32,2,21,2,19,2
openelisglobal,org.openelisglobal.dataexchange.aggregatereporting.daoimpl,ReportExternalImportDAOImpl,167,0,2,0,43,0,7,0,6,0
openelisglobal,org.openelisglobal.dataexchange.aggregatereporting.daoimpl,ReportExternalExportDAOImpl,303,0,6,0,77,0,14,0,11,0
openelisglobal,org.openelisglobal.dataexchange.aggregatereporting.daoimpl,ReportQueueTypeDAOImpl,33,0,0,0,10,0,2,0,2,0
openelisglobal,org.openelisglobal.analyzerresults.action.beanitems,AnalyzerResultItem,320,0,4,0,130,0,77,0,75,0
openelisglobal,org.openelisglobal.common.rest.util,DisplayListPaging,83,0,6,0,18,0,8,0,5,0
openelisglobal,org.openelisglobal.common.rest.util,PatientSearchResultsPaging.PatientSearchResultsPageHelper,148,0,20,0,38,0,14,0,4,0
openelisglobal,org.openelisglobal.common.rest.util,PatientDashBoardPaging.PatientDashboardPageHelper,163,0,22,0,40,0,15,0,4,0
openelisglobal,org.openelisglobal.common.rest.util,PatientDashBoardPaging,81,0,6,0,18,0,8,0,5,0
openelisglobal,org.openelisglobal.common.rest.util,DisplayListPaging.DisplayListPageHelper,163,0,22,0,40,0,15,0,4,0
openelisglobal,org.openelisglobal.common.rest.util,PatientSearchResultsPaging,73,0,6,0,17,0,7,0,4,0
openelisglobal,org.openelisglobal.common.propertyeditor,CaseInsensitiveEnumPropertyEditor,34,0,4,0,7,0,4,0,2,0
openelisglobal,org.openelisglobal.label.service,LabelServiceImpl,7,0,0,0,3,0,2,0,2,0
openelisglobal,org.openelisglobal.result.controller.rest,LogbookStatusResults,344,0,42,0,84,0,35,0,14,0
openelisglobal,org.openelisglobal.result.controller.rest,LogbookResultsRestController,2315,0,284,0,479,0,177,0,35,0
openelisglobal,org.openelisglobal.externalconnections.valueholder,ExternalConnection.AuthType,7,51,0,0,2,8,2,2,2,2
openelisglobal,org.openelisglobal.externalconnections.valueholder,ExternalConnectionContact,21,3,0,0,9,1,6,1,6,1
openelisglobal,org.openelisglobal.externalconnections.valueholder,ExternalConnection,49,3,0,0,21,1,14,1,14,1
openelisglobal,org.openelisglobal.externalconnections.valueholder,BasicAuthenticationData,28,3,0,0,9,1,7,1,7,1
openelisglobal,org.openelisglobal.externalconnections.valueholder,CertificateAuthenticationData,13,3,0,0,6,1,5,1,5,1
openelisglobal,org.openelisglobal.externalconnections.valueholder,ExternalConnection.ProgrammedConnection,7,63,0,0,2,9,2,2,2,2
openelisglobal,org.openelisglobal.externalconnections.valueholder,ExternalConnectionAuthenticationData,14,3,0,0,6,1,4,1,4,1
openelisglobal,org.openelisglobal.patienttype.util,PatientTypeMap,84,0,10,0,22,0,11,0,6,0
openelisglobal,org.openelisglobal.testtrailer.service,TestTrailerServiceImpl,88,0,6,0,20,0,15,0,12,0
openelisglobal,org.openelisglobal.dictionary.util,DictionaryUtil,5,0,0,0,2,0,2,0,2,0
openelisglobal,org.openelisglobal.reports.send.sample.valueholder.influenza,ProviderXmit,24,0,0,0,11,0,7,0,7,0
openelisglobal,org.openelisglobal.reports.send.sample.valueholder.influenza,PatientXmit,90,0,6,0,35,0,22,0,19,0
openelisglobal,org.openelisglobal.reports.send.sample.valueholder.influenza,MNPHLXmit,31,0,0,0,13,0,9,0,9,0
openelisglobal,org.openelisglobal.reports.send.sample.valueholder.influenza,SampleXmit,52,0,0,0,23,0,15,0,15,0
openelisglobal,org.openelisglobal.analyzerresults.daoimpl,AnalyzerResultsDAOImpl,82,0,2,0,20,0,4,0,3,0
openelisglobal,org.openelisglobal.common.formfields,CI_RETROFormFields,189,0,0,0,23,0,2,0,2,0
openelisglobal,org.openelisglobal.common.formfields,HT_AdminFormFields,34,0,0,0,8,0,2,0,2,0
openelisglobal,org.openelisglobal.common.formfields,DefaultFormFields,368,0,20,0,105,0,16,0,6,0
openelisglobal,org.openelisglobal.common.formfields,FormFields.Field,714,0,0,0,72,0,1,0,1,0
openelisglobal,org.openelisglobal.common.formfields,CI_GeneralFormFields,549,0,0,0,63,0,2,0,2,0
openelisglobal,org.openelisglobal.common.formfields,AdminFormFields.Field,0,554,0,0,0,11,0,1,0,1
openelisglobal,org.openelisglobal.common.formfields,KenyaFormFields,414,0,0,0,48,0,2,0,2,0
openelisglobal,org.openelisglobal.common.formfields,HT_LNSPFormFields,261,0,0,0,31,0,2,0,2,0
openelisglobal,org.openelisglobal.common.formfields,CI_RETROAdminFormFields,39,0,0,0,9,0,2,0,2,0
openelisglobal,org.openelisglobal.common.formfields,FormFields,54,0,4,0,14,0,8,0,6,0
openelisglobal,org.openelisglobal.common.formfields,MauritiusAdminFormFields,0,29,0,0,0,7,0,2,0,2
openelisglobal,org.openelisglobal.common.formfields,FormField,67,0,0,0,29,0,13,0,13,0
openelisglobal,org.openelisglobal.common.formfields,AdminFormFields,0,27,0,2,0,8,0,5,0,4
openelisglobal,org.openelisglobal.common.formfields,AAdminFormFields,8,18,2,2,2,7,2,2,0,2
openelisglobal,org.openelisglobal.common.formfields,HT_LNSPAdministrationFormFields,24,0,0,0,6,0,2,0,2,0
openelisglobal,org.openelisglobal.common.formfields,HT_ClinicalFormFields,153,0,0,0,19,0,2,0,2,0
openelisglobal,org.openelisglobal.common.formfields,KenyaAdminFormFields,24,0,0,0,6,0,2,0,2,0
openelisglobal,org.openelisglobal.common.formfields,CI_GeneralAdminFormFields,29,0,0,0,7,0,2,0,2,0
openelisglobal,org.openelisglobal.common.formfields,MauritiusFormFields,579,0,0,0,66,0,2,0,2,0
openelisglobal,org.openelisglobal.common.formfields,CI_LNSPAdminFormFields,24,0,0,0,6,0,2,0,2,0
openelisglobal,org.openelisglobal.common.formfields,CI_LNSPFormFields,459,0,0,0,53,0,2,0,2,0
openelisglobal,org.openelisglobal.common.formfields,AFormFields,64,0,6,0,13,0,5,0,2,0
openelisglobal,org.openelisglobal.common.formfields,DefaultAdminFormFields,32,378,7,7,7,68,7,3,0,3
openelisglobal,org.openelisglobal.patienttype.daoimpl,PatientTypeDAOImpl,83,194,4,4,27,53,5,9,1,9
openelisglobal,org.openelisglobal.patienttype.daoimpl,PatientPatientTypeDAOImpl,67,4,2,0,19,2,3,1,2,1
openelisglobal,org.openelisglobal.analysisqaevent.dao,AnalysisQaEventDAOImpl,4,0,0,0,2,0,1,0,1,0
openelisglobal,org.openelisglobal.provider.service,ProviderServiceImpl,216,7,14,0,48,3,19,2,12,2
openelisglobal,org.openelisglobal.provider.service,ProviderImportServiceImpl,148,3,16,0,32,1,10,1,2,1
openelisglobal,org.openelisglobal.menu.util,MenuUtil,421,14,50,0,107,5,37,2,12,2
openelisglobal,org.openelisglobal.menu.util,MenuItem,8,22,0,0,2,8,1,5,1,5
openelisglobal,org.openelisglobal.menu.util,MenuItem.new Comparator() {...},14,0,0,0,2,0,2,0,2,0
openelisglobal,org.openelisglobal.siteinformation.form,SiteInformationMenuForm,24,0,0,0,11,0,7,0,7,0
openelisglobal,org.openelisglobal.siteinformation.form,SiteInformationForm,104,0,0,0,43,0,23,0,23,0
openelisglobal,org.openelisglobal.program.controller.immunohistochemistry,ImmunohistochemistryController,130,0,0,0,27,0,8,0,8,0
openelisglobal,org.openelisglobal.program.controller.immunohistochemistry,ImmunohistochemistrySampleForm.ImmunohistochemistryReportForm,27,0,0,0,7,0,3,0,3,0
openelisglobal,org.openelisglobal.program.controller.immunohistochemistry,ImmunohistochemistrySampleForm,49,0,0,0,20,0,13,0,13,0
openelisglobal,org.openelisglobal.sample.validator,SamplePatientEntryFormValidator,141,3,18,0,37,1,13,1,4,1
openelisglobal,org.openelisglobal.sample.validator,SampleEditFormValidator,222,3,20,0,50,1,14,1,4,1
openelisglobal,org.openelisglobal.sampleitem.daoimpl,SampleItemDAOImpl,346,4,10,0,90,2,14,1,9,1
openelisglobal,org.openelisglobal.resultvalidation.form,AccessionValidationForm,224,0,0,0,90,0,50,0,50,0
openelisglobal,org.openelisglobal.resultvalidation.form,ResultValidationForm,109,0,0,0,46,0,25,0,25,0
openelisglobal,org.openelisglobal.dataexchange.fhir.service,TaskInterpreterImpl.Gender,37,0,0,0,6,0,3,0,3,0
openelisglobal,org.openelisglobal.dataexchange.fhir.service,FhirTransformServiceImpl,4464,0,419,0,903,0,278,0,68,0
openelisglobal,org.openelisglobal.dataexchange.fhir.service,FhirApiWorkFlowServiceImpl.OriginalReferralObjects,6,0,0,0,1,0,1,0,1,0
openelisglobal,org.openelisglobal.dataexchange.fhir.service,CountingTempIdGenerator,15,0,0,0,3,0,2,0,2,0
openelisglobal,org.openelisglobal.dataexchange.fhir.service,TaskInterpreterImpl,853,0,116,0,180,0,79,0,20,0
openelisglobal,org.openelisglobal.dataexchange.fhir.service,TaskWorker,436,0,39,0,96,0,34,0,13,0
openelisglobal,org.openelisglobal.dataexchange.fhir.service,FhirApiWorkFlowServiceImpl.ReferralResultsImportObjects,18,0,0,0,3,0,1,0,1,0
openelisglobal,org.openelisglobal.dataexchange.fhir.service,FhirTransformServiceImpl.FhirOrderEntryObjects,11,0,0,0,2,0,1,0,1,0
openelisglobal,org.openelisglobal.dataexchange.fhir.service,FhirPersistanceServiceImpl,1050,0,70,0,253,0,58,0,23,0
openelisglobal,org.openelisglobal.dataexchange.fhir.service,FhirTransformServiceImpl.FhirSampleEntryObjects,11,0,0,0,2,0,1,0,1,0
openelisglobal,org.openelisglobal.dataexchange.fhir.service,FhirApiWorkFlowServiceImpl,2456,0,210,0,531,0,132,0,27,0
openelisglobal,org.openelisglobal.dataexchange.fhir.service,TaskInterpreterImpl.IdentityType,70,0,0,0,6,0,3,0,3,0
openelisglobal,org.openelisglobal.dataexchange.fhir.service,TaskWorker.TaskResult,44,0,0,0,2,0,1,0,1,0
openelisglobal,org.openelisglobal.dataexchange.fhir.service,TaskInterpreterImpl.ServiceIdentifier,37,0,0,0,6,0,3,0,3,0
openelisglobal,org.openelisglobal.dataexchange.fhir.service,FhirPersistanceServiceImpl.FhirOperations,39,0,0,0,11,0,3,0,3,0
openelisglobal,org.openelisglobal.person.service,PersonServiceImpl,78,199,19,19,12,49,18,19,2,16
openelisglobal,org.openelisglobal.observationhistory.valueholder,ObservationHistory.ValueType,48,0,0,0,8,0,3,0,3,0
openelisglobal,org.openelisglobal.observationhistory.valueholder,ObservationHistory,271,6,46,0,77,3,42,2,19,2
openelisglobal,org.openelisglobal.common.provider.data,NextTestSortOrderDataProvider,93,0,6,0,25,0,7,0,4,0
openelisglobal,org.openelisglobal.common.provider.data,BaseDataProvider,13,0,0,0,5,0,3,0,3,0
openelisglobal,org.openelisglobal.common.provider.data,DataProviderFactory,95,0,6,0,33,0,8,0,5,0
openelisglobal,org.openelisglobal.common.provider.data,DataProviderFactory.SingletonHelper,5,0,0,0,1,0,1,0,1,0
openelisglobal,org.openelisglobal.analyzerimport.util,MappedTestName,31,0,0,0,13,0,9,0,9,0
openelisglobal,org.openelisglobal.analyzerimport.util,AnalyzerTestNameCache,319,0,14,0,79,0,20,0,13,0
openelisglobal,org.openelisglobal.analyzerimport.util,AnalyzerTestNameCache.SingletonHelper,5,0,0,0,1,0,1,0,1,0
openelisglobal,org.openelisglobal.county.valueholder,County,35,17,0,0,14,5,9,2,9,2
openelisglobal,org.openelisglobal.systemusermodule.service,PermissionModuleServiceImpl,290,3,2,0,55,1,49,1,48,1
